,date,depth,etype,lat,lon,lvl,place,time,lvl_new,datetime
862,2016-05-21,7.0,天然地震,26.15,99.54,ML0.8,云南,03:02:44,0.8,2016-05-21T03:02:44
863,2016-05-21,5.0,天然地震,26.15,99.55,ML0.0,云南,02:59:07,0.0,2016-05-21T02:59:07
864,2016-05-21,5.0,天然地震,26.13,99.54,ML2.7,云南,02:56:56,2.7,2016-05-21T02:56:56
865,2016-05-21,9.0,天然地震,26.1,99.56,ML0.6,云南,02:52:34,0.6,2016-05-21T02:52:34
866,2016-05-21,5.0,天然地震,26.14,99.54,ML0.8,云南,02:20:45,0.8,2016-05-21T02:20:45
867,2016-05-21,7.0,天然地震,44.16,81.0,ML2.2,新疆,01:59:19,2.2,2016-05-21T01:59:19
868,2016-05-21,5.0,天然地震,26.15,99.55,ML0.7,云南,01:55:28,0.7,2016-05-21T01:55:28
869,2016-05-21,20.0,天然地震,31.52,103.27,ML4.1,四川,01:55:02,4.1,2016-05-21T01:55:02
870,2016-05-21,13.0,天然地震,26.09,99.57,ML0.3,云南,01:43:00,0.3,2016-05-21T01:43:00
871,2016-05-21,5.0,天然地震,37.47,113.7,ML0.8,山西,01:35:36,0.8,2016-05-21T01:35:36
872,2016-05-21,28.0,天然地震,36.28,111.76,ML0.8,山西,01:34:31,0.8,2016-05-21T01:34:31
873,2016-05-21,5.0,天然地震,26.1,99.58,ML0.5,云南,01:16:49,0.5,2016-05-21T01:16:49
874,2016-05-21,5.0,天然地震,26.15,99.54,ML0.3,云南,01:12:12,0.3,2016-05-21T01:12:12
875,2016-05-21,5.0,天然地震,26.07,99.58,ML1.6,云南,01:10:06,1.6,2016-05-21T01:10:06
876,2016-05-21,21.0,天然地震,37.76,113.0,ML0.0,山西,01:09:32,0.0,2016-05-21T01:09:32
877,2016-05-21,22.0,天然地震,38.58,112.54,ML0.4,山西,01:00:37,0.4,2016-05-21T01:00:37
878,2016-05-21,5.0,天然地震,26.12,99.57,ML1.0,云南,00:44:20,1.0,2016-05-21T00:44:20
879,2016-05-21,133.0,天然地震,38.36,76.1,ML1.4,新疆,00:29:11,1.4,2016-05-21T00:29:11
880,2016-05-20,11.0,天然地震,26.08,99.58,ML0.3,云南,23:53:23,0.3,2016-05-20T23:53:23
881,2016-05-20,5.0,天然地震,26.12,99.98,ML1.2,云南,23:40:05,1.2,2016-05-20T23:40:05
882,2016-05-20,12.0,天然地震,26.09,99.57,ML0.8,云南,23:36:50,0.8,2016-05-20T23:36:50
883,2016-05-20,4.0,天然地震,37.6,78.25,ML2.2,新疆,23:20:35,2.2,2016-05-20T23:20:35
884,2016-05-20,5.0,天然地震,26.1,99.57,ML0.7,云南,23:12:53,0.7,2016-05-20T23:12:53
885,2016-05-20,11.0,天然地震,26.14,99.53,ML0.7,云南,22:49:53,0.7,2016-05-20T22:49:53
886,2016-05-20,5.0,天然地震,26.09,99.58,ML0.7,云南,22:23:24,0.7,2016-05-20T22:23:24
887,2016-05-20,6.0,天然地震,37.7,102.48,ML1.2,甘肃,22:18:57,1.2,2016-05-20T22:18:57
888,2016-05-20,10.0,天然地震,26.11,99.58,ML1.0,云南,22:11:51,1.0,2016-05-20T22:11:51
889,2016-05-20,10.0,天然地震,35.8,99.06,ML2.1,青海,22:10:56,2.1,2016-05-20T22:10:56
890,2016-05-20,6.0,天然地震,24.18,102.76,ML1.1,云南,21:44:56,1.1,2016-05-20T21:44:56
891,2016-05-20,18.0,天然地震,27.05,103.38,ML1.8,云南,21:27:03,1.8,2016-05-20T21:27:03
892,2016-05-20,6.0,天然地震,25.04,97.79,ML1.5,云南,21:23:21,1.5,2016-05-20T21:23:21
893,2016-05-20,7.0,天然地震,40.25,76.72,ML1.5,新疆,21:23:14,1.5,2016-05-20T21:23:14
894,2016-05-20,7.0,天然地震,33.31,107.35,ML1.2,陕西,21:19:10,1.2,2016-05-20T21:19:10
895,2016-05-20,8.0,天然地震,34.09,102.7,ML2.1,四川,21:12:15,2.1,2016-05-20T21:12:15
896,2016-05-20,5.0,天然地震,40.54,123.03,ML1.8,辽宁,21:03:03,1.8,2016-05-20T21:03:03
897,2016-05-20,6.0,天然地震,43.63,87.66,ML1.1,新疆,20:59:38,1.1,2016-05-20T20:59:38
898,2016-05-20,5.0,天然地震,23.29,103.2,ML1.9,云南,20:53:56,1.9,2016-05-20T20:53:56
899,2016-05-20,6.0,天然地震,40.67,122.86,ML1.1,辽宁,20:52:11,1.1,2016-05-20T20:52:11
900,2016-05-20,7.0,天然地震,38.92,99.63,ML1.2,甘肃,20:32:49,1.2,2016-05-20T20:32:49
901,2016-05-20,6.0,天然地震,47.96,88.23,ML1.1,新疆,20:29:58,1.1,2016-05-20T20:29:58
902,2016-05-20,5.0,天然地震,23.48,103.39,ML1.5,云南,20:25:54,1.5,2016-05-20T20:25:54
903,2016-05-20,4.0,天然地震,23.34,104.27,ML1.5,云南,20:17:46,1.5,2016-05-20T20:17:46
904,2016-05-20,11.0,天然地震,25.89,100.58,ML1.2,云南,20:13:25,1.2,2016-05-20T20:13:25
905,2016-05-20,11.0,天然地震,39.75,118.7,ML0.4,河北,19:58:08,0.4,2016-05-20T19:58:08
906,2016-05-20,5.0,天然地震,26.51,102.99,ML1.9,四川,19:56:38,1.9,2016-05-20T19:56:38
907,2016-05-20,4.0,天然地震,24.3,98.31,ML1.7,云南,19:53:56,1.7,2016-05-20T19:53:56
908,2016-05-20,6.0,天然地震,37.75,112.5,ML0.8,山西,19:38:02,0.8,2016-05-20T19:38:02
909,2016-05-20,8.0,天然地震,26.1,99.57,ML1.6,云南,19:34:05,1.6,2016-05-20T19:34:05
910,2016-05-20,4.0,天然地震,24.5,107.3,ML1.8,广西,19:33:19,1.8,2016-05-20T19:33:19
911,2016-05-20,5.0,天然地震,42.51,87.05,ML2.5,新疆,19:17:46,2.5,2016-05-20T19:17:46
912,2016-05-20,4.0,天然地震,25.74,98.65,ML0.6,云南,19:14:49,0.6,2016-05-20T19:14:49
913,2016-05-20,5.0,天然地震,26.06,99.61,ML0.5,云南,19:13:50,0.5,2016-05-20T19:13:50
914,2016-05-20,6.0,天然地震,43.6,86.21,ML2.5,新疆,19:13:12,2.5,2016-05-20T19:13:12
915,2016-05-20,9.0,天然地震,26.12,99.59,ML1.3,云南,19:12:47,1.3,2016-05-20T19:12:47
916,2016-05-20,5.0,天然地震,26.08,99.59,ML0.6,云南,19:05:51,0.6,2016-05-20T19:05:51
917,2016-05-20,8.0,天然地震,26.09,99.58,ML0.7,云南,19:03:19,0.7,2016-05-20T19:03:19
918,2016-05-20,6.0,天然地震,37.84,101.94,ML1.2,甘肃,18:49:09,1.2,2016-05-20T18:49:09
919,2016-05-20,5.0,天然地震,42.96,87.61,ML2.0,新疆,18:43:02,2.0,2016-05-20T18:43:02
920,2016-05-20,5.0,天然地震,26.18,99.49,ML0.1,云南,18:35:49,0.1,2016-05-20T18:35:49
921,2016-05-20,11.0,天然地震,23.9,114.45,ML0.7,广东,18:34:45,0.7,2016-05-20T18:34:45
922,2016-05-20,11.0,天然地震,23.9,114.45,ML2.0,广东,18:27:26,2.0,2016-05-20T18:27:26
923,2016-05-20,6.0,天然地震,26.07,99.61,ML0.1,云南,18:09:03,0.1,2016-05-20T18:09:03
924,2016-05-20,8.0,天然地震,26.11,99.59,ML0.4,云南,17:52:23,0.4,2016-05-20T17:52:23
925,2016-05-20,7.0,天然地震,26.11,99.58,ML2.0,云南,17:49:47,2.0,2016-05-20T17:49:47
926,2016-05-20,2.0,天然地震,36.22,104.06,ML1.2,甘肃,17:46:37,1.2,2016-05-20T17:46:37
927,2016-05-20,6.0,天然地震,21.75,111.81,ML1.3,广东,17:29:07,1.3,2016-05-20T17:29:07
928,2016-05-20,15.0,天然地震,26.22,99.4,ML0.5,云南,17:02:30,0.5,2016-05-20T17:02:30
929,2016-05-20,11.0,天然地震,26.1,99.58,ML1.0,云南,16:53:21,1.0,2016-05-20T16:53:21
930,2016-05-20,11.0,天然地震,26.1,99.58,ML0.3,云南,16:46:31,0.3,2016-05-20T16:46:31
931,2016-05-20,20.0,天然地震,36.88,103.27,ML1.8,甘肃,16:27:58,1.8,2016-05-20T16:27:58
932,2016-05-20,10.0,天然地震,26.13,99.56,ML0.3,云南,16:09:27,0.3,2016-05-20T16:09:27
933,2016-05-20,118.0,天然地震,38.36,73.28,ML3.1,塔吉,16:06:54,3.1,2016-05-20T16:06:54
934,2016-05-20,5.0,天然地震,37.49,78.21,ML2.5,新疆,15:36:38,2.5,2016-05-20T15:36:38
935,2016-05-20,10.0,天然地震,27.28,103.31,ML2.5,云南,15:36:23,2.5,2016-05-20T15:36:23
936,2016-05-20,9.0,天然地震,23.73,114.7,ML0.0,广东,15:22:19,0.0,2016-05-20T15:22:19
937,2016-05-20,6.0,天然地震,39.86,75.45,ML1.6,新疆,15:11:43,1.6,2016-05-20T15:11:43
938,2016-05-20,10.0,天然地震,26.09,99.57,ML1.9,云南,14:36:10,1.9,2016-05-20T14:36:10
939,2016-05-20,14.0,天然地震,23.4,98.95,ML2.6,云南,14:07:34,2.6,2016-05-20T14:07:34
940,2016-05-20,6.0,天然地震,43.15,88.5,ML4.3,新疆,13:22:25,4.3,2016-05-20T13:22:25
941,2016-05-20,7.0,天然地震,42.12,84.21,ML2.6,新疆,13:19:30,2.6,2016-05-20T13:19:30
942,2016-05-20,5.0,天然地震,39.62,77.22,ML1.8,新疆,13:10:27,1.8,2016-05-20T13:10:27
943,2016-05-20,13.0,天然地震,26.11,99.57,ML0.5,云南,13:04:02,0.5,2016-05-20T13:04:02
944,2016-05-20,9.0,天然地震,26.08,99.58,ML0.4,云南,13:01:04,0.4,2016-05-20T13:01:04
945,2016-05-20,10.0,天然地震,26.06,99.63,ML0.3,云南,12:47:41,0.3,2016-05-20T12:47:41
946,2016-05-20,7.0,天然地震,26.1,99.59,ML0.8,云南,12:41:17,0.8,2016-05-20T12:41:17
947,2016-05-20,5.0,天然地震,47.01,89.89,ML0.6,新疆,12:40:25,0.6,2016-05-20T12:40:25
948,2016-05-20,10.0,天然地震,24.84,99.2,ML1.7,云南,12:38:12,1.7,2016-05-20T12:38:12
949,2016-05-20,3.0,天然地震,47.11,89.94,ML2.2,新疆,12:30:28,2.2,2016-05-20T12:30:28
950,2016-05-20,14.0,天然地震,26.09,99.55,ML0.2,云南,12:25:57,0.2,2016-05-20T12:25:57
951,2016-05-20,10.0,天然地震,26.03,99.61,ML0.3,云南,12:22:10,0.3,2016-05-20T12:22:10
952,2016-05-20,9.0,天然地震,26.08,99.57,ML2.2,云南,12:20:15,2.2,2016-05-20T12:20:15
953,2016-05-20,15.0,天然地震,26.13,99.55,ML0.7,云南,12:13:33,0.7,2016-05-20T12:13:33
954,2016-05-20,10.0,天然地震,26.13,99.55,ML0.2,云南,12:07:47,0.2,2016-05-20T12:07:47
955,2016-05-20,5.0,天然地震,34.54,105.0,ML0.9,甘肃,12:03:14,0.9,2016-05-20T12:03:14
956,2016-05-20,10.0,天然地震,26.08,99.56,ML0.1,云南,12:02:25,0.1,2016-05-20T12:02:25
957,2016-05-20,6.0,天然地震,26.08,99.61,ML0.5,云南,11:46:36,0.5,2016-05-20T11:46:36
958,2016-05-20,3.0,爆破,43.18,124.63,ML2.2,吉林,11:45:30,2.2,2016-05-20T11:45:30
959,2016-05-20,9.0,天然地震,26.08,99.58,ML0.4,云南,11:42:45,0.4,2016-05-20T11:42:45
960,2016-05-20,9.0,天然地震,26.02,99.62,ML0.1,云南,11:25:50,0.1,2016-05-20T11:25:50
961,2016-05-20,14.0,天然地震,26.11,99.55,ML1.1,云南,11:08:02,1.1,2016-05-20T11:08:02
962,2016-05-20,8.0,天然地震,26.08,99.57,ML0.4,云南,11:04:22,0.4,2016-05-20T11:04:22
963,2016-05-20,6.0,天然地震,39.88,75.54,ML1.3,新疆,10:57:42,1.3,2016-05-20T10:57:42
964,2016-05-20,7.0,天然地震,26.09,99.58,ML1.4,云南,10:56:26,1.4,2016-05-20T10:56:26
965,2016-05-20,6.0,天然地震,26.1,99.56,ML1.0,云南,10:54:52,1.0,2016-05-20T10:54:52
966,2016-05-20,30.0,天然地震,25.18,102.31,ML1.6,云南,10:49:22,1.6,2016-05-20T10:49:22
967,2016-05-20,5.0,天然地震,26.23,99.4,ML0.5,云南,10:47:43,0.5,2016-05-20T10:47:43
968,2016-05-20,6.0,天然地震,44.32,92.4,ML1.7,新疆,10:45:55,1.7,2016-05-20T10:45:55
969,2016-05-20,15.0,天然地震,39.07,115.79,ML1.3,河北,10:40:13,1.3,2016-05-20T10:40:13
970,2016-05-20,33.0,天然地震,36.96,112.2,ML1.1,山西,10:36:45,1.1,2016-05-20T10:36:45
971,2016-05-20,5.0,天然地震,39.88,75.48,ML1.5,新疆,10:01:39,1.5,2016-05-20T10:01:39
972,2016-05-20,6.0,天然地震,26.1,99.57,ML1.4,云南,09:52:07,1.4,2016-05-20T09:52:07
973,2016-05-20,8.0,天然地震,26.1,99.57,ML1.7,云南,09:51:32,1.7,2016-05-20T09:51:32
974,2016-05-20,5.0,天然地震,26.12,99.59,ML0.7,云南,09:31:40,0.7,2016-05-20T09:31:40
975,2016-05-20,10.0,天然地震,36.87,121.66,ML0.8,山东,09:07:30,0.8,2016-05-20T09:07:30
976,2016-05-20,9.0,天然地震,26.07,99.58,ML0.3,云南,09:01:20,0.3,2016-05-20T09:01:20
977,2016-05-20,8.0,天然地震,26.1,99.56,ML0.3,云南,08:45:27,0.3,2016-05-20T08:45:27
978,2016-05-20,9.0,天然地震,26.1,99.57,ML0.6,云南,08:39:24,0.6,2016-05-20T08:39:24
979,2016-05-20,16.0,天然地震,40.62,112.24,ML1.4,内蒙,08:32:29,1.4,2016-05-20T08:32:29
980,2016-05-20,14.0,天然地震,26.11,99.57,ML0.3,云南,08:28:09,0.3,2016-05-20T08:28:09
981,2016-05-20,15.0,天然地震,26.09,99.57,ML0.3,云南,08:27:36,0.3,2016-05-20T08:27:36
982,2016-05-20,78.0,天然地震,44.04,86.3,ML2.3,新疆,08:22:43,2.3,2016-05-20T08:22:43
983,2016-05-20,5.0,天然地震,26.08,99.58,ML0.9,云南,08:16:29,0.9,2016-05-20T08:16:29
984,2016-05-20,12.0,天然地震,31.92,94.98,ML2.9,西藏,08:15:08,2.9,2016-05-20T08:15:08
985,2016-05-20,5.0,天然地震,26.11,99.57,ML0.8,云南,08:08:49,0.8,2016-05-20T08:08:49
986,2016-05-20,8.0,天然地震,26.07,99.59,ML0.5,云南,08:02:56,0.5,2016-05-20T08:02:56
987,2016-05-20,13.0,天然地震,29.02,102.26,ML1.1,四川,07:51:13,1.1,2016-05-20T07:51:13
988,2016-05-20,7.0,天然地震,26.11,99.57,ML0.2,云南,07:15:36,0.2,2016-05-20T07:15:36
989,2016-05-20,4.0,天然地震,26.11,99.56,ML0.1,云南,07:15:10,0.1,2016-05-20T07:15:10
990,2016-05-20,5.0,天然地震,40.08,116.42,ML0.2,北京,07:11:43,0.2,2016-05-20T07:11:43
991,2016-05-20,8.0,天然地震,26.1,99.54,ML0.3,云南,07:10:15,0.3,2016-05-20T07:10:15
992,2016-05-20,16.0,天然地震,26.1,99.55,ML0.3,云南,07:00:21,0.3,2016-05-20T07:00:21
993,2016-05-20,10.0,天然地震,26.11,99.61,ML0.2,云南,06:56:05,0.2,2016-05-20T06:56:05
994,2016-05-20,20.0,天然地震,36.92,111.97,ML1.9,山西,06:52:32,1.9,2016-05-20T06:52:32
995,2016-05-20,10.0,天然地震,26.11,99.58,ML0.1,云南,06:49:25,0.1,2016-05-20T06:49:25
996,2016-05-20,10.0,天然地震,23.29,103.2,ML1.8,云南,06:45:44,1.8,2016-05-20T06:45:44
997,2016-05-20,8.0,天然地震,41.73,79.42,ML0.7,新疆,06:31:39,0.7,2016-05-20T06:31:39
998,2016-05-20,7.0,天然地震,26.11,99.57,ML1.1,云南,06:31:35,1.1,2016-05-20T06:31:35
999,2016-05-20,9.0,天然地震,26.1,99.59,ML0.5,云南,06:19:28,0.5,2016-05-20T06:19:28
1000,2016-05-20,10.0,天然地震,26.08,99.6,ML0.5,云南,06:19:04,0.5,2016-05-20T06:19:04
1001,2016-05-20,12.0,天然地震,26.14,99.59,ML0.1,云南,06:08:52,0.1,2016-05-20T06:08:52
1002,2016-05-20,1.0,天然地震,31.59,103.35,ML1.3,四川,06:05:27,1.3,2016-05-20T06:05:27
1003,2016-05-20,10.0,天然地震,24.7,97.82,ML1.4,云南,06:02:33,1.4,2016-05-20T06:02:33
1004,2016-05-20,10.0,天然地震,26.11,99.58,ML0.8,云南,05:38:14,0.8,2016-05-20T05:38:14
1005,2016-05-20,10.0,天然地震,26.09,99.58,ML0.4,云南,05:34:22,0.4,2016-05-20T05:34:22
1006,2016-05-20,11.0,天然地震,26.11,99.57,ML0.8,云南,05:30:30,0.8,2016-05-20T05:30:30
1007,2016-05-20,3.0,天然地震,29.53,104.84,ML1.2,四川,05:29:26,1.2,2016-05-20T05:29:26
1008,2016-05-20,15.0,天然地震,26.4,100.07,ML0.8,云南,05:29:12,0.8,2016-05-20T05:29:12
1009,2016-05-20,9.0,天然地震,26.12,99.58,ML0.3,云南,05:25:11,0.3,2016-05-20T05:25:11
1010,2016-05-20,10.0,天然地震,26.13,99.59,ML0.2,云南,05:10:35,0.2,2016-05-20T05:10:35
1011,2016-05-20,10.0,天然地震,26.11,99.59,ML0.2,云南,05:05:33,0.2,2016-05-20T05:05:33
1012,2016-05-20,14.0,天然地震,32.54,105.21,ML0.5,四川,05:01:37,0.5,2016-05-20T05:01:37
1013,2016-05-20,10.0,天然地震,26.1,99.58,ML0.3,云南,04:59:18,0.3,2016-05-20T04:59:18
1014,2016-05-20,7.0,天然地震,42.48,87.58,ML0.3,新疆,04:53:09,0.3,2016-05-20T04:53:09
1015,2016-05-20,97.0,天然地震,36.89,76.94,ML2.2,新疆,04:52:02,2.2,2016-05-20T04:52:02
1016,2016-05-20,5.0,天然地震,25.4,115.65,ML1.1,江西,04:46:14,1.1,2016-05-20T04:46:14
1017,2016-05-20,10.0,天然地震,24.96,98.35,ML0.2,云南,04:42:27,0.2,2016-05-20T04:42:27
1018,2016-05-20,6.0,天然地震,31.92,95.0,ML2.3,西藏,04:40:16,2.3,2016-05-20T04:40:16
1019,2016-05-20,12.0,天然地震,40.14,116.36,ML0.4,北京,04:37:36,0.4,2016-05-20T04:37:36
1020,2016-05-20,18.0,天然地震,37.35,111.93,ML1.3,山西,04:32:48,1.3,2016-05-20T04:32:48
1021,2016-05-20,8.0,天然地震,38.18,106.0,ML1.5,宁夏,04:32:10,1.5,2016-05-20T04:32:10
1022,2016-05-20,15.0,天然地震,26.12,99.58,ML0.5,云南,04:31:00,0.5,2016-05-20T04:31:00
1023,2016-05-20,6.0,天然地震,32.54,105.21,ML0.6,四川,04:20:20,0.6,2016-05-20T04:20:20
1024,2016-05-20,12.0,天然地震,26.11,99.57,ML0.1,云南,04:11:36,0.1,2016-05-20T04:11:36
1025,2016-05-20,10.0,天然地震,25.15,99.91,ML0.8,云南,04:10:46,0.8,2016-05-20T04:10:46
1026,2016-05-20,10.0,天然地震,26.08,99.58,ML0.2,云南,04:10:29,0.2,2016-05-20T04:10:29
1027,2016-05-20,4.0,天然地震,39.63,118.45,ML0.4,河北,04:07:51,0.4,2016-05-20T04:07:51
1028,2016-05-20,7.0,天然地震,39.95,94.77,ML2.5,甘肃,03:56:02,2.5,2016-05-20T03:56:02
1029,2016-05-20,19.0,天然地震,30.28,102.93,ML0.7,四川,03:53:55,0.7,2016-05-20T03:53:55
1030,2016-05-20,10.0,天然地震,26.09,99.59,ML0.4,云南,03:52:32,0.4,2016-05-20T03:52:32
1031,2016-05-20,10.0,天然地震,40.15,76.7,ML1.6,新疆,03:51:11,1.6,2016-05-20T03:51:11
1032,2016-05-20,14.0,天然地震,31.24,103.44,ML2.6,四川,03:37:37,2.6,2016-05-20T03:37:37
1033,2016-05-20,10.0,天然地震,26.1,99.58,ML0.3,云南,03:32:02,0.3,2016-05-20T03:32:02
1034,2016-05-20,8.0,天然地震,37.83,99.8,ML2.1,青海,03:28:51,2.1,2016-05-20T03:28:51
1035,2016-05-20,8.0,天然地震,39.94,113.83,ML0.8,山西,03:28:17,0.8,2016-05-20T03:28:17
1036,2016-05-20,10.0,天然地震,26.09,99.59,ML0.7,云南,03:25:56,0.7,2016-05-20T03:25:56
1037,2016-05-20,17.0,天然地震,26.09,99.6,ML0.3,云南,03:21:36,0.3,2016-05-20T03:21:36
1038,2016-05-20,16.0,天然地震,39.42,118.04,ML1.8,河北,03:11:23,1.8,2016-05-20T03:11:23
1039,2016-05-20,10.0,天然地震,26.11,99.55,ML0.6,云南,03:11:02,0.6,2016-05-20T03:11:02
1040,2016-05-20,10.0,天然地震,26.11,99.59,ML0.2,云南,03:09:37,0.2,2016-05-20T03:09:37
1041,2016-05-20,6.0,天然地震,26.08,99.56,ML0.8,云南,03:08:54,0.8,2016-05-20T03:08:54
1042,2016-05-20,10.0,天然地震,26.08,99.58,ML0.1,云南,03:00:55,0.1,2016-05-20T03:00:55
1043,2016-05-20,10.0,天然地震,31.34,103.43,ML1.1,四川,03:00:53,1.1,2016-05-20T03:00:53
1044,2016-05-20,8.0,天然地震,32.63,86.11,ML2.8,西藏,02:56:37,2.8,2016-05-20T02:56:37
1045,2016-05-20,15.0,天然地震,32.75,105.62,ML1.4,陕西,02:55:17,1.4,2016-05-20T02:55:17
1046,2016-05-20,10.0,天然地震,26.12,99.58,ML0.1,云南,02:52:33,0.1,2016-05-20T02:52:33
1047,2016-05-20,5.0,天然地震,43.99,88.78,ML2.1,新疆,02:51:48,2.1,2016-05-20T02:51:48
1048,2016-05-20,10.0,天然地震,26.08,99.6,ML0.5,云南,02:42:58,0.5,2016-05-20T02:42:58
1049,2016-05-20,10.0,天然地震,26.11,99.57,ML0.6,云南,02:42:26,0.6,2016-05-20T02:42:26
1050,2016-05-20,10.0,天然地震,26.1,99.58,ML0.2,云南,02:41:44,0.2,2016-05-20T02:41:44
1051,2016-05-20,6.0,天然地震,38.68,101.99,ML1.6,甘肃,02:38:43,1.6,2016-05-20T02:38:43
1052,2016-05-20,22.0,天然地震,37.71,112.69,ML0.3,山西,02:36:24,0.3,2016-05-20T02:36:24
1053,2016-05-20,10.0,天然地震,26.08,99.57,ML0.1,云南,02:31:14,0.1,2016-05-20T02:31:14
1054,2016-05-20,19.0,天然地震,32.54,105.23,ML1.1,四川,02:24:13,1.1,2016-05-20T02:24:13
1055,2016-05-20,99.0,天然地震,38.5,73.11,ML3.4,塔吉,02:02:14,3.4,2016-05-20T02:02:14
1056,2016-05-20,6.0,天然地震,26.07,99.56,ML1.0,云南,02:01:08,1.0,2016-05-20T02:01:08
1057,2016-05-20,9.0,天然地震,37.71,114.2,ML0.6,河北,01:47:51,0.6,2016-05-20T01:47:51
1058,2016-05-20,15.0,天然地震,24.18,98.84,ML1.6,云南,01:45:03,1.6,2016-05-20T01:45:03
1059,2016-05-20,10.0,天然地震,26.08,99.59,ML0.1,云南,01:38:19,0.1,2016-05-20T01:38:19
1060,2016-05-20,2.0,天然地震,32.73,104.87,ML0.7,甘肃,01:21:14,0.7,2016-05-20T01:21:14
1061,2016-05-20,8.0,天然地震,26.1,99.59,ML0.4,云南,01:12:21,0.4,2016-05-20T01:12:21
1062,2016-05-20,17.0,天然地震,37.61,102.26,ML0.7,甘肃,01:12:00,0.7,2016-05-20T01:12:00
1063,2016-05-20,9.0,天然地震,37.6,102.24,ML1.1,甘肃,01:11:59,1.1,2016-05-20T01:11:59
1064,2016-05-20,7.0,天然地震,26.08,99.58,ML0.9,云南,01:00:16,0.9,2016-05-20T01:00:16
1065,2016-05-20,6.0,天然地震,25.17,99.28,ML1.7,云南,00:58:34,1.7,2016-05-20T00:58:34
1066,2016-05-20,11.0,天然地震,28.17,104.87,ML0.9,四川,00:49:39,0.9,2016-05-20T00:49:39
1067,2016-05-20,20.0,天然地震,23.65,101.86,ML1.3,云南,00:42:51,1.3,2016-05-20T00:42:51
1068,2016-05-20,7.0,天然地震,36.65,93.7,ML1.8,青海,00:34:37,1.8,2016-05-20T00:34:37
1069,2016-05-20,6.0,天然地震,37.83,102.12,ML0.6,甘肃,00:20:03,0.6,2016-05-20T00:20:03
1070,2016-05-20,7.0,天然地震,24.51,107.23,ML1.3,广西,00:13:11,1.3,2016-05-20T00:13:11
1071,2016-05-20,10.0,天然地震,26.09,99.57,ML1.2,云南,00:09:22,1.2,2016-05-20T00:09:22
1072,2016-05-20,4.0,天然地震,26.09,99.58,ML0.7,云南,00:06:27,0.7,2016-05-20T00:06:27
1073,2016-05-20,4.0,天然地震,29.54,104.84,ML1.3,四川,00:05:56,1.3,2016-05-20T00:05:56
